CustomerID,Total_Purchases,Total_Net_Revenue,Total_Sale_Qty,Total_Return_Qty,Avg_Order_Value,RecencyDays,Return_Rate,Net_Qty,Purchase_Frequency_Monthly,Customer_Value
18204.0,4,1960.95,1190,2,490.2375,70,0.0016806722689075631,1188,1.6901408450704225,Positive
14506.0,5,1960.65,704,0,392.13,16,0.0,704,8.823529411764707,Positive
16341.0,6,1959.38,1398,10,326.56333333333333,24,0.00715307582260372,1388,7.199999999999999,Positive
14498.0,5,1957.32,1098,0,391.464,42,0.0,1098,3.488372093023256,Positive
17554.0,5,1952.45,1763,0,390.49,0,0.0,1763,150.0,Positive
17218.0,10,1951.97,955,0,195.197,3,0.0,955,75.0,Positive
14462.0,15,1942.45,956,32,129.49666666666667,63,0.03347280334728033,924,7.03125,Positive
14418.0,3,1937.25,1711,0,645.75,3,0.0,1711,22.5,Positive
14655.0,5,1930.15,1089,1,386.03000000000003,3,0.0009182736455463728,1088,37.5,Positive
17490.0,11,1926.8799999999999,1134,113,175.17090909090908,0,0.09964726631393298,1021,330.0,Positive
14653.0,7,1926.65,945,0,275.2357142857143,0,0.0,945,210.0,Positive
14217.0,24,1925.3600000000001,689,12,80.22333333333334,1,0.01741654571843251,677,360.0,Positive
12528.0,8,1922.28,756,6,240.285,8,0.007936507936507936,750,26.666666666666668,Positive
12674.0,7,1922.26,1133,30,274.60857142857145,11,0.0264783759929391,1103,17.5,Positive
14978.0,5,1921.3700000000001,523,0,384.274,71,0.0,523,2.0833333333333335,Positive
15493.0,7,1918.86,551,5,274.12285714285713,32,0.009074410163339383,546,6.363636363636363,Positive
12457.0,12,1917.78,844,149,159.815,57,0.17654028436018956,695,6.206896551724138,Positive
17406.0,5,1912.72,780,3,382.544,329,0.0038461538461538464,777,0.45454545454545453,Positive
14285.0,4,1910.01,541,0,477.5025,20,0.0,541,5.714285714285714,Positive
14409.0,7,1908.25,1230,72,272.60714285714283,70,0.05853658536585366,1158,2.9577464788732395,Positive
17228.0,8,1906.09,1532,0,238.26125,15,0.0,1532,15.0,Positive
16150.0,10,1906.07,1047,43,190.607,38,0.041069723018147083,1004,7.692307692307692,Positive
15819.0,4,1905.45,1357,0,476.3625,48,0.0,1357,2.4489795918367347,Positive
14250.0,3,1904.05,1200,0,634.6833333333333,6,0.0,1200,12.857142857142858,Positive
14210.0,7,1900.89,760,1,271.5557142857143,90,0.0013157894736842105,759,2.307692307692308,Positive
12762.0,2,1898.52,1227,0,949.26,7,0.0,1227,7.5,Positive
14730.0,8,1897.57,1078,0,237.19625,0,0.0,1078,240.0,Positive
17337.0,7,1897.51,1247,29,271.0728571428571,150,0.023255813953488372,1218,1.390728476821192,Positive
17940.0,14,1897.18,9323,4,135.51285714285714,48,0.00042904644427759305,9319,8.571428571428571,Positive
13246.0,7,1896.32,1587,50,270.90285714285716,17,0.0315059861373661,1537,11.666666666666668,Positive
16983.0,8,1894.82,1335,13,236.8525,12,0.009737827715355805,1322,18.46153846153846,Positive
12584.0,18,1893.95,416,62,105.21944444444445,3,0.14903846153846154,354,135.0,Positive
15518.0,13,1890.99,1263,11,145.46076923076924,63,0.00870942201108472,1252,6.09375,Positive
14934.0,3,1888.84,1042,1,629.6133333333333,72,0.0009596928982725527,1041,1.2328767123287672,Positive
12371.0,2,1887.96,591,0,943.98,44,0.0,591,1.3333333333333333,Positive
15641.0,4,1887.2,1562,0,471.8,104,0.0,1562,1.1428571428571428,Positive
12853.0,9,1881.7,800,18,209.07777777777778,107,0.0225,782,2.5,Positive
16170.0,7,1880.4199999999998,1770,4,268.63142857142856,50,0.0022598870056497176,1766,4.11764705882353,Positive
16128.0,5,1880.22,988,0,376.044,17,0.0,988,8.333333333333334,Positive
16942.0,10,1878.51,805,4,187.851,12,0.004968944099378882,801,23.076923076923077,Positive
16938.0,5,1878.43,2533,1515,375.68600000000004,8,0.5981050138176076,1018,16.666666666666668,Positive
16986.0,2,1873.2,1040,0,936.6,29,0.0,1040,2.0,Positive
15157.0,5,1869.5,2392,150,373.9,3,0.06270903010033445,2242,37.5,Positive
15367.0,5,1867.69,1057,2,373.538,56,0.001892147587511826,1055,2.6315789473684212,Positive
16426.0,10,1863.76,1215,0,186.376,1,0.0,1215,150.0,Positive
17738.0,5,1863.35,1029,2,372.66999999999996,18,0.001943634596695821,1027,7.894736842105264,Positive
14887.0,1,1862.0,1100,0,1862.0,78,0.0,1100,0.379746835443038,Positive
13982.0,5,1861.11,1136,4,372.222,38,0.0035211267605633804,1132,3.846153846153846,Positive
17870.0,13,1860.94,1351,1,143.14923076923077,1,0.0007401924500370096,1350,195.0,Positive
13890.0,14,1860.8600000000001,831,5,132.91857142857143,0,0.006016847172081829,826,420.0,Positive
17463.0,6,1860.81,1086,5,310.135,15,0.004604051565377533,1081,11.25,Positive
17293.0,9,1854.06,1135,0,206.00666666666666,7,0.0,1135,33.75,Positive
17422.0,10,1853.1299999999999,2253,58,185.313,15,0.02574345317354638,2195,18.75,Positive
14472.0,8,1852.67,1135,0,231.58375,103,0.0,1135,2.3076923076923075,Positive
12423.0,9,1849.11,1339,12,205.45666666666665,0,0.008961911874533234,1327,270.0,Positive
14524.0,9,1843.83,669,0,204.87,31,0.0,669,8.4375,Positive
18180.0,6,1843.75,1721,0,307.2916666666667,4,0.0,1721,36.0,Positive
17469.0,6,1843.06,787,9,307.1766666666667,15,0.011435832274459974,778,11.25,Positive
12950.0,3,1843.0,1380,0,614.3333333333334,1,0.0,1380,45.0,Positive
15814.0,6,1842.73,1271,24,307.12166666666667,2,0.01888276947285602,1247,60.0,Positive
16102.0,3,1842.14,942,0,614.0466666666667,41,0.0,942,2.142857142857143,Positive
16455.0,7,1841.18,988,0,263.0257142857143,63,0.0,988,3.28125,Positive
12963.0,9,1841.03,881,8,204.55888888888887,7,0.009080590238365494,873,33.75,Positive
12383.0,6,1839.31,1532,3,306.5516666666667,184,0.0019582245430809398,1529,0.9729729729729729,Positive
14216.0,4,1839.3,594,0,459.825,2,0.0,594,40.0,Positive
17519.0,7,1839.07,1236,3,262.7242857142857,16,0.0024271844660194173,1233,12.352941176470589,Positive
17015.0,3,1838.6100000000001,1978,0,612.87,28,0.0,1978,3.103448275862069,Positive
14459.0,1,1837.92,760,0,1837.92,154,0.0,760,0.1935483870967742,Positive
18287.0,3,1837.28,1586,0,612.4266666666666,42,0.0,1586,2.0930232558139537,Positive
15351.0,10,1836.69,742,21,183.669,11,0.02830188679245283,721,25.0,Positive
13421.0,3,1831.61,1128,1,610.5366666666666,39,0.0008865248226950354,1127,2.25,Positive
15021.0,13,1829.23,819,18,140.71,8,0.02197802197802198,801,43.333333333333336,Positive
16152.0,1,1829.04,642,0,1829.04,268,0.0,642,0.11152416356877323,Positive
15203.0,6,1827.8,1753,0,304.6333333333333,25,0.0,1753,6.9230769230769225,Positive
16153.0,5,1824.23,1073,0,364.846,49,0.0,1073,3.0,Positive
16169.0,4,1822.97,1325,0,455.7425,7,0.0,1325,15.0,Positive
16201.0,5,1821.52,1286,19,364.304,2,0.014774494556765163,1267,50.0,Positive
17787.0,4,1817.54,896,0,454.385,152,0.0,896,0.7843137254901962,Positive
14533.0,9,1812.6200000000001,4019,1242,201.40222222222224,24,0.3090320975367007,2777,10.799999999999999,Positive
13725.0,11,1809.81,806,147,164.52818181818182,49,0.18238213399503722,659,6.6,Positive
13650.0,7,1809.34,922,4,258.47714285714284,16,0.004338394793926247,918,12.352941176470589,Positive
16979.0,8,1809.05,865,5,226.13125,3,0.005780346820809248,860,60.0,Positive
12381.0,6,1803.96,808,25,300.66,4,0.03094059405940594,783,36.0,Positive
14305.0,5,1803.76,1089,20,360.752,70,0.018365472910927456,1069,2.112676056338028,Positive
15812.0,5,1801.14,922,0,360.228,106,0.0,922,1.4018691588785046,Positive
16249.0,5,1800.07,950,0,360.014,52,0.0,950,2.8301886792452833,Positive
13562.0,3,1799.33,757,0,599.7766666666666,81,0.0,757,1.0975609756097562,Positive
13196.0,4,1797.78,1224,0,449.445,10,0.0,1224,10.90909090909091,Positive
12348.0,4,1797.24,2341,0,449.31,74,0.0,2341,1.6,Positive
18235.0,3,1796.48,1578,0,598.8266666666667,71,0.0,1578,1.25,Positive
18179.0,6,1793.17,1360,0,298.8616666666667,8,0.0,1360,20.0,Positive
18122.0,6,1793.06,1225,0,298.8433333333333,7,0.0,1225,22.5,Positive
17648.0,5,1789.55,487,1,357.90999999999997,60,0.002053388090349076,486,2.459016393442623,Positive
13048.0,5,1789.41,1228,8,357.882,13,0.006514657980456026,1220,10.714285714285714,Positive
17663.0,9,1788.27,797,4,198.69666666666666,25,0.005018820577164366,793,10.384615384615385,Positive
13875.0,5,1786.79,1316,0,357.358,53,0.0,1316,2.7777777777777777,Positive
13510.0,5,1785.16,1386,4,357.03200000000004,0,0.002886002886002886,1382,150.0,Positive
14608.0,4,1785.15,437,0,446.2875,3,0.0,437,30.0,Positive
14935.0,1,1784.71,935,0,1784.71,296,0.0,935,0.10101010101010101,Positive
17629.0,9,1784.12,1629,8,198.23555555555555,5,0.004910988336402701,1621,45.0,Positive
17705.0,10,1781.12,963,6,178.112,2,0.006230529595015576,957,100.0,Positive
15260.0,8,1780.77,885,24,222.59625,99,0.02711864406779661,861,2.4,Positive
14215.0,7,1777.92,1358,4,253.98857142857145,11,0.0029455081001472753,1354,17.5,Positive
13481.0,8,1776.81,1142,15,222.10125,45,0.013134851138353765,1127,5.217391304347826,Positive
16841.0,7,1774.62,2250,16,253.51714285714283,36,0.0071111111111111115,2234,5.675675675675675,Positive
17092.0,4,1774.03,1130,0,443.5075,49,0.0,1130,2.4,Positive
16681.0,6,1770.34,1407,0,295.0566666666667,72,0.0,1407,2.4657534246575343,Positive
15864.0,8,1769.7800000000002,1192,148,221.22250000000003,21,0.12416107382550336,1044,10.90909090909091,Positive
15594.0,6,1767.53,983,1,294.5883333333333,15,0.001017293997965412,982,11.25,Positive
14621.0,6,1765.76,993,6,294.29333333333335,0,0.006042296072507553,987,180.0,Positive
16751.0,1,1764.72,1031,0,1764.72,30,0.0,1031,0.9677419354838709,Positive
12424.0,2,1760.96,740,0,880.48,162,0.0,740,0.36809815950920244,Positive
12823.0,5,1759.5,230,0,351.9,74,0.0,230,2.0,Positive
15220.0,7,1758.92,1393,16,251.27428571428572,51,0.01148600143575018,1377,4.038461538461538,Positive
12349.0,1,1757.55,631,0,1757.55,18,0.0,631,1.5789473684210527,Positive
12645.0,5,1755.38,1084,12,351.076,33,0.01107011070110701,1072,4.411764705882353,Positive
17873.0,6,1754.16,1035,48,292.36,79,0.0463768115942029,987,2.25,Positive
16719.0,8,1753.72,1175,2,219.215,14,0.001702127659574468,1173,16.0,Positive
16474.0,11,1750.6200000000001,909,25,159.14727272727274,6,0.027502750275027504,884,47.14285714285714,Positive
13808.0,5,1747.66,782,0,349.53200000000004,5,0.0,782,25.0,Positive
12523.0,13,1745.57,865,4,134.27461538461537,1,0.004624277456647399,861,195.0,Positive
15067.0,3,1744.76,954,0,581.5866666666667,77,0.0,954,1.1538461538461537,Positive
15674.0,8,1744.02,1275,200,218.0025,72,0.1568627450980392,1075,3.2876712328767126,Positive
16380.0,1,1743.1499999999999,1428,0,1743.1499999999999,60,0.0,1428,0.49180327868852464,Positive
13134.0,7,1740.63,1059,15,248.6614285714286,72,0.014164305949008499,1044,2.8767123287671237,Positive
14595.0,6,1740.6,978,0,290.09999999999997,19,0.0,978,9.0,Positive
17930.0,5,1740.48,1594,0,348.096,35,0.0,1594,4.166666666666667,Positive
17353.0,2,1740.0,1200,0,870.0,128,0.0,1200,0.46511627906976744,Positive
15241.0,9,1738.59,1818,3,193.17666666666665,66,0.0016501650165016502,1815,4.029850746268656,Positive
13456.0,7,1737.8200000000002,765,9,248.26000000000002,17,0.011764705882352941,756,11.666666666666668,Positive
17457.0,5,1737.7,826,0,347.54,126,0.0,826,1.1811023622047243,Positive
14673.0,5,1736.4,1004,0,347.28000000000003,2,0.0,1004,50.0,Positive
17043.0,4,1735.18,998,0,433.795,31,0.0,998,3.75,Positive
14387.0,3,1727.6,795,0,575.8666666666667,32,0.0,795,2.727272727272727,Positive
13157.0,5,1721.57,1439,9,344.31399999999996,48,0.006254343293954135,1430,3.061224489795918,Positive
17702.0,6,1719.72,1353,33,286.62,29,0.024390243902439025,1320,6.0,Positive
15267.0,5,1717.36,944,0,343.472,21,0.0,944,6.818181818181818,Positive
17750.0,9,1710.45,3747,0,190.05,4,0.0,3747,54.0,Positive
12405.0,1,1710.39,857,0,1710.39,148,0.0,857,0.20134228187919462,Positive
13094.0,16,1708.8600000000001,1716,174,106.80375000000001,20,0.10139860139860139,1542,22.857142857142858,Positive
15947.0,1,1708.24,898,0,1708.24,82,0.0,898,0.3614457831325301,Positive
12407.0,5,1708.1200000000001,1416,0,341.624,49,0.0,1416,3.0,Positive
17162.0,11,1707.21,1001,1,155.2009090909091,28,0.000999000999000999,1000,11.379310344827585,Positive
16902.0,1,1706.88,629,0,1706.88,115,0.0,629,0.25862068965517243,Positive
13824.0,5,1698.94,768,0,339.788,32,0.0,768,4.545454545454545,Positive
14834.0,8,1698.35,734,3,212.29375,17,0.004087193460490463,731,13.333333333333334,Positive
12764.0,1,1693.88,386,0,1693.88,316,0.0,386,0.09463722397476342,Positive
16007.0,4,1693.81,1388,0,423.4525,47,0.0,1388,2.5,Positive
16671.0,3,1692.27,875,0,564.09,27,0.0,875,3.2142857142857144,Positive
16775.0,11,1691.51,439,0,153.77363636363637,9,0.0,439,33.0,Positive
16791.0,8,1690.28,757,4,211.285,28,0.005284015852047556,753,8.275862068965518,Positive
13763.0,3,1689.46,728,3,563.1533333333333,62,0.004120879120879121,725,1.4285714285714286,Positive
12635.0,2,1689.18,1172,0,844.59,89,0.0,1172,0.6666666666666666,Positive
15240.0,7,1685.57,1369,8,240.79571428571427,44,0.005843681519357195,1361,4.666666666666667,Positive
17282.0,3,1685.46,1866,0,561.82,129,0.0,1866,0.6923076923076924,Positive
15950.0,5,1684.46,719,7,336.892,1,0.009735744089012517,712,75.0,Positive
15050.0,5,1682.77,1216,40,336.554,24,0.03289473684210526,1176,6.0,Positive
15380.0,6,1682.3600000000001,376,2,280.3933333333334,8,0.005319148936170213,374,20.0,Positive
13924.0,11,1682.08,1575,43,152.91636363636363,1,0.027301587301587302,1532,165.0,Positive
12843.0,9,1680.76,781,28,186.7511111111111,65,0.03585147247119078,753,4.090909090909091,Positive
17147.0,6,1679.64,882,4,279.94,22,0.0045351473922902496,878,7.826086956521738,Positive
14245.0,5,1677.48,976,5,335.496,175,0.005122950819672131,971,0.8522727272727273,Positive
16638.0,11,1676.47,1255,1,152.40636363636364,22,0.0007968127490039841,1254,14.347826086956522,Positive
13149.0,4,1676.06,1280,0,419.015,13,0.0,1280,8.571428571428571,Positive
17656.0,5,1674.69,1399,0,334.938,72,0.0,1399,2.0547945205479454,Positive
17193.0,9,1674.46,1254,16,186.0511111111111,35,0.012759170653907496,1238,7.5,Positive
12912.0,5,1662.3,670,0,332.46,2,0.0,670,50.0,Positive
15214.0,8,1661.44,1254,0,207.68,1,0.0,1254,120.0,Positive
15332.0,4,1661.06,652,0,415.265,365,0.0,652,0.3278688524590164,Positive
16115.0,8,1660.8799999999999,994,0,207.60999999999999,9,0.0,994,24.0,Positive
14045.0,4,1659.75,535,0,414.9375,108,0.0,535,1.1009174311926606,Positive
13577.0,5,1658.3,791,20,331.65999999999997,24,0.025284450063211124,771,6.0,Positive
16813.0,10,1652.18,1501,0,165.21800000000002,7,0.0,1501,37.5,Positive
16711.0,5,1651.03,833,0,330.206,2,0.0,833,50.0,Positive
15826.0,4,1649.3600000000001,963,1,412.34000000000003,50,0.0010384215991692627,962,2.3529411764705883,Positive
17451.0,10,1648.95,1203,25,164.895,0,0.020781379883624274,1178,300.0,Positive
13750.0,5,1647.26,516,0,329.452,53,0.0,516,2.7777777777777777,Positive
13162.0,5,1644.99,1713,50,328.998,121,0.02918855808523059,1663,1.2295081967213115,Positive
15549.0,4,1643.96,694,10,410.99,76,0.01440922190201729,684,1.5584415584415583,Positive
17813.0,7,1641.79,752,13,234.54142857142855,13,0.017287234042553192,739,15.0,Positive
15002.0,4,1641.76,862,0,410.44,115,0.0,862,1.0344827586206897,Positive
15827.0,20,1641.48,882,40,82.074,72,0.045351473922902494,842,8.219178082191782,Positive
14837.0,5,1641.2,1436,6,328.24,89,0.004178272980501393,1430,1.6666666666666667,Positive
13647.0,5,1640.22,887,1,328.044,9,0.0011273957158962795,886,15.0,Positive
17284.0,7,1636.58,1362,2,233.79714285714286,59,0.0014684287812041115,1360,3.5,Positive
15024.0,10,1636.43,902,0,163.643,9,0.0,902,30.0,Positive
12398.0,1,1635.6599999999999,1394,0,1635.6599999999999,45,0.0,1394,0.6521739130434783,Positive
15953.0,10,1632.4299999999998,891,7,163.243,14,0.007856341189674524,884,20.0,Positive
17754.0,6,1632.31,1816,49,272.0516666666667,0,0.026982378854625552,1767,180.0,Positive
14164.0,2,1631.77,1033,0,815.885,70,0.0,1033,0.8450704225352113,Positive
16398.0,4,1631.15,758,13,407.7875,144,0.017150395778364115,745,0.8275862068965518,Positive
12377.0,2,1628.12,944,0,814.06,314,0.0,944,0.19047619047619047,Positive
14759.0,3,1625.97,569,0,541.99,4,0.0,569,18.0,Positive
13425.0,3,1624.21,1123,0,541.4033333333333,107,0.0,1123,0.8333333333333333,Positive
16515.0,5,1624.14,826,0,324.82800000000003,51,0.0,826,2.8846153846153846,Positive
15172.0,5,1624.05,1611,0,324.81,8,0.0,1611,16.666666666666668,Positive
13627.0,7,1624.02,1269,3,232.00285714285715,58,0.002364066193853428,1266,3.5593220338983054,Positive
12530.0,5,1623.63,913,13,324.726,59,0.014238773274917854,900,2.5,Positive
17101.0,4,1621.73,815,0,405.4325,9,0.0,815,12.0,Positive
14937.0,4,1617.63,484,1,404.4075,56,0.002066115702479339,483,2.1052631578947367,Positive
16987.0,7,1616.8,401,0,230.97142857142856,2,0.0,401,70.0,Positive
13184.0,12,1616.45,1662,30,134.70416666666668,14,0.018050541516245487,1632,24.0,Positive
14336.0,4,1614.91,1759,0,403.7275,16,0.0,1759,7.0588235294117645,Positive
18161.0,6,1612.79,812,2,268.79833333333335,9,0.0024630541871921183,810,18.0,Positive
15122.0,6,1612.13,800,12,268.68833333333333,84,0.015,788,2.1176470588235294,Positive
14312.0,6,1611.59,1012,0,268.5983333333333,46,0.0,1012,3.8297872340425534,Positive
14918.0,2,1610.15,675,0,805.075,115,0.0,675,0.5172413793103449,Positive
12669.0,4,1607.73,1115,1,401.9325,150,0.0008968609865470852,1114,0.794701986754967,Positive
12868.0,6,1607.0600000000002,928,0,267.84333333333336,185,0.0,928,0.9677419354838709,Positive
15791.0,3,1604.44,731,1,534.8133333333334,43,0.0013679890560875513,730,2.0454545454545454,Positive
12783.0,8,1603.87,624,2,200.48375,1,0.003205128205128205,622,120.0,Positive
16992.0,6,1601.8600000000001,860,3,266.9766666666667,10,0.0034883720930232558,857,16.363636363636363,Positive
14178.0,7,1600.26,1494,0,228.60857142857142,8,0.0,1494,23.333333333333336,Positive
17828.0,9,1599.97,667,26,177.77444444444444,8,0.038980509745127435,641,30.0,Positive
16466.0,7,1595.96,785,0,227.99428571428572,33,0.0,785,6.176470588235294,Positive
14970.0,4,1592.06,250,0,398.015,67,0.0,250,1.7647058823529411,Positive
14573.0,13,1590.12,534,6,122.31692307692308,179,0.011235955056179775,528,2.1666666666666665,Positive
17673.0,7,1588.07,1462,2,226.86714285714285,0,0.0013679890560875513,1460,210.0,Positive
13850.0,2,1586.81,944,3,793.405,87,0.0031779661016949155,941,0.6818181818181819,Positive
13614.0,4,1585.46,564,0,396.365,23,0.0,564,5.0,Positive
12393.0,4,1582.6000000000001,816,0,395.65000000000003,71,0.0,816,1.6666666666666667,Positive
16889.0,3,1578.67,925,0,526.2233333333334,194,0.0,925,0.46153846153846156,Positive
14587.0,10,1577.39,749,2,157.739,18,0.0026702269692923898,747,15.789473684210527,Positive
18178.0,6,1573.41,983,4,262.235,113,0.004069175991861648,979,1.5789473684210527,Positive
16332.0,8,1572.8,797,8,196.6,27,0.010037641154328732,789,8.571428571428571,Positive
14719.0,6,1571.89,1025,1,261.9816666666667,1,0.000975609756097561,1024,90.0,Positive
15611.0,15,1568.39,504,6,104.55933333333334,9,0.011904761904761904,498,45.0,Positive
15111.0,3,1567.48,710,0,522.4933333333333,28,0.0,710,3.103448275862069,Positive
16496.0,4,1562.22,1111,20,390.555,8,0.018001800180018002,1091,13.333333333333334,Positive
13814.0,3,1562.12,864,2,520.7066666666666,55,0.0023148148148148147,862,1.6071428571428572,Positive
18239.0,5,1561.6100000000001,795,0,312.322,218,0.0,795,0.684931506849315,Positive
16676.0,5,1558.72,636,5,311.744,33,0.007861635220125786,631,4.411764705882353,Positive
13313.0,5,1555.32,851,0,311.06399999999996,21,0.0,851,6.818181818181818,Positive
14038.0,4,1554.48,965,2,388.62,77,0.002072538860103627,963,1.5384615384615383,Positive
15660.0,12,1552.01,1050,13,129.33416666666668,24,0.012380952380952381,1037,14.399999999999999,Positive
17085.0,6,1550.8,785,2,258.46666666666664,122,0.0025477707006369425,783,1.4634146341463417,Positive
15117.0,6,1550.13,1948,1,258.355,14,0.000513347022587269,1947,12.0,Positive
12865.0,3,1548.07,925,48,516.0233333333333,25,0.05189189189189189,877,3.4615384615384612,Positive
13634.0,5,1547.3600000000001,700,0,309.47200000000004,32,0.0,700,4.545454545454545,Positive
12352.0,11,1545.41,536,66,140.4918181818182,35,0.12313432835820895,470,9.166666666666668,Positive
16369.0,3,1545.41,1030,0,515.1366666666667,17,0.0,1030,5.0,Positive
14441.0,10,1545.14,446,16,154.514,0,0.03587443946188341,430,300.0,Positive
14442.0,5,1544.62,482,7,308.924,1,0.014522821576763486,475,75.0,Positive
13659.0,3,1540.65,882,15,513.5500000000001,196,0.017006802721088437,867,0.4568527918781726,Positive
16365.0,9,1540.42,504,0,171.1577777777778,17,0.0,504,15.0,Positive
13186.0,5,1539.69,820,16,307.938,39,0.01951219512195122,804,3.75,Positive
13397.0,6,1539.18,430,1,256.53000000000003,72,0.002325581395348837,429,2.4657534246575343,Positive
13849.0,2,1537.95,1016,0,768.975,51,0.0,1016,1.1538461538461537,Positive
12877.0,12,1535.77,1178,0,127.98083333333334,3,0.0,1178,90.0,Positive
17159.0,4,1534.73,1111,1,383.6825,21,0.0009000900090009,1110,5.454545454545455,Positive
16283.0,7,1531.51,1236,14,218.78714285714287,5,0.011326860841423949,1222,35.0,Positive
12759.0,3,1531.44,902,0,510.48,51,0.0,902,1.7307692307692306,Positive
14321.0,5,1530.75,2406,0,306.15,10,0.0,2406,13.636363636363637,Positive
15701.0,4,1529.0,912,0,382.25,1,0.0,912,60.0,Positive
14567.0,3,1524.46,412,2,508.15333333333336,34,0.0048543689320388345,410,2.571428571428571,Positive
15620.0,6,1524.4,915,16,254.0666666666667,49,0.017486338797814208,899,3.5999999999999996,Positive
13107.0,5,1524.07,1293,5,304.81399999999996,43,0.0038669760247486465,1288,3.409090909090909,Positive
16244.0,2,1522.75,855,0,761.375,211,0.0,855,0.2830188679245283,Positive
15906.0,8,1521.79,544,6,190.22375,19,0.011029411764705883,538,12.0,Positive
16066.0,5,1521.04,935,0,304.20799999999997,16,0.0,935,8.823529411764707,Positive
16790.0,8,1520.1200000000001,898,6,190.01500000000001,3,0.0066815144766146995,892,60.0,Positive
13764.0,3,1519.42,926,0,506.47333333333336,70,0.0,926,1.267605633802817,Positive
13213.0,6,1518.43,1360,3,253.0716666666667,56,0.0022058823529411764,1357,3.1578947368421053,Positive
12818.0,2,1517.88,929,6,758.94,177,0.006458557588805167,923,0.33707865168539325,Positive
16748.0,5,1515.9,880,0,303.18,17,0.0,880,8.333333333333334,Positive
15392.0,5,1515.73,1277,12,303.146,4,0.009397024275646046,1265,30.0,Positive
16053.0,2,1511.95,1793,0,755.975,32,0.0,1793,1.8181818181818181,Positive
16434.0,7,1511.8,760,0,215.97142857142856,28,0.0,760,7.241379310344827,Positive
16910.0,8,1508.96,884,0,188.62,3,0.0,884,60.0,Positive
17837.0,10,1508.38,510,3,150.83800000000002,41,0.0058823529411764705,507,7.142857142857143,Positive
15265.0,2,1506.1200000000001,612,0,753.0600000000001,150,0.0,612,0.3973509933774835,Positive
15625.0,8,1504.56,1188,22,188.07,99,0.018518518518518517,1166,2.4,Positive
12937.0,4,1504.27,1007,0,376.0675,14,0.0,1007,8.0,Positive
17152.0,4,1503.5,517,40,375.875,194,0.07736943907156674,477,0.6153846153846154,Positive
17997.0,12,1503.09,2273,220,125.2575,73,0.09678838539375274,2053,4.864864864864865,Positive
15532.0,6,1500.88,515,13,250.14666666666668,24,0.02524271844660194,502,7.199999999999999,Positive
15530.0,4,1497.31,938,0,374.3275,21,0.0,938,5.454545454545455,Positive
14704.0,9,1493.96,1043,0,165.99555555555557,10,0.0,1043,24.545454545454547,Positive
16880.0,7,1491.43,746,0,213.0614285714286,30,0.0,746,6.774193548387096,Positive
16279.0,4,1489.88,1046,2,372.47,20,0.0019120458891013384,1044,5.714285714285714,Positive
15057.0,2,1489.5,668,0,744.75,274,0.0,668,0.2181818181818182,Positive
17002.0,4,1487.78,679,1,371.945,72,0.0014727540500736377,678,1.6438356164383563,Positive
17553.0,1,1487.6,1048,0,1487.6,129,0.0,1048,0.23076923076923078,Positive
14414.0,8,1485.1299999999999,2512,3,185.64124999999999,91,0.0011942675159235668,2509,2.608695652173913,Positive
14758.0,4,1484.06,419,0,371.015,144,0.0,419,0.8275862068965518,Positive
16395.0,5,1482.06,1472,0,296.412,60,0.0,1472,2.459016393442623,Positive
18016.0,5,1477.66,1027,0,295.53200000000004,31,0.0,1027,4.6875,Positive
14878.0,9,1476.09,799,0,164.01,12,0.0,799,20.76923076923077,Positive
13320.0,6,1475.2,1086,30,245.86666666666667,69,0.027624309392265192,1056,2.571428571428571,Positive
14246.0,3,1474.06,804,0,491.3533333333333,110,0.0,804,0.8108108108108107,Positive
14963.0,5,1472.34,1159,0,294.46799999999996,9,0.0,1159,15.0,Positive
12826.0,8,1468.1200000000001,1058,4,183.51500000000001,2,0.003780718336483932,1054,80.0,Positive
17590.0,3,1468.02,822,0,489.34,1,0.0,822,45.0,Positive
13692.0,5,1466.8700000000001,1226,2,293.374,24,0.0016313213703099511,1224,6.0,Positive
15916.0,10,1466.01,752,5,146.601,15,0.006648936170212766,747,18.75,Positive
15473.0,10,1465.2,672,120,146.52,13,0.17857142857142858,552,21.428571428571427,Positive
15983.0,4,1465.12,886,0,366.28,21,0.0,886,5.454545454545455,Positive
16755.0,5,1463.23,1058,6,292.646,113,0.005671077504725898,1052,1.3157894736842106,Positive
12882.0,2,1463.04,246,0,731.52,8,0.0,246,6.666666666666667,Positive
16359.0,12,1460.3700000000001,1183,29,121.6975,6,0.024513947590870666,1154,51.42857142857143,Positive
13309.0,5,1456.79,1544,0,291.358,6,0.0,1544,21.428571428571427,Positive
14541.0,8,1453.35,641,0,181.66875,58,0.0,641,4.067796610169491,Positive
16059.0,6,1453.16,641,0,242.19333333333336,65,0.0,641,2.727272727272727,Positive
13110.0,8,1452.8700000000001,388,4,181.60875000000001,30,0.010309278350515464,384,7.741935483870967,Positive
14229.0,5,1450.6,610,20,290.12,51,0.03278688524590164,590,2.8846153846153846,Positive
14875.0,5,1448.72,558,4,289.744,8,0.007168458781362007,554,16.666666666666668,Positive
14233.0,5,1447.51,680,9,289.502,43,0.013235294117647059,671,3.409090909090909,Positive
16817.0,13,1446.95,822,60,111.30384615384615,2,0.072992700729927,762,130.0,Positive
17073.0,4,1446.09,759,0,361.5225,17,0.0,759,6.666666666666667,Positive
13461.0,3,1445.0,1170,0,481.6666666666667,38,0.0,1170,2.3076923076923075,Positive
